onset1	nucleus1	coda1	onset2	nucleus2	coda2	shape	syllable.contact.code	transcription
g	ʊ	ŋ	s	æ	n	CVC.CVC	-NPA	gʊŋsæn
g	ʊ	t	p	æ	ŋ	CVC.CVC	+OVA	gʊtpæŋ
g	ʊ	t	k	æ	s	CVC.CVC	+OVA	gʊtkæs
g	ʊ	t	s	æ	n	CVC.CVC	+OVA	gʊtsæn
g	ʊ	k	p	æ	ŋ	CVC.CVC	+OVA	gʊkpæŋ
g	ʊ	k	s	æ	n	CVC.CVC	+OVA	gʊksæn
g	ʊ	s	p	æ	ŋ	CVC.CVC	+OVA	gʊspæŋ
m	ʊ	n	p	æ	ŋ	CVC.CVC	-NPA	mʊnpæŋ
m	ʊ	p	k	æ	s	CVC.CVC	+OVA	mʊpkæs
m	ʊ	p	g	æ	m	CVC.CVC	-OVA	mʊpgæm
m	ʊ	p	g	æ	n	CVC.CVC	-OVA	mʊpgæn
m	ʊ	p	g	æ	ŋ	CVC.CVC	-OVA	mʊpgæŋ
m	ʊ	p	g	æ	t	CVC.CVC	-OVA	mʊpgæt
m	ʊ	p	g	æ	k	CVC.CVC	-OVA	mʊpgæk
m	ʊ	p	g	æ	s	CVC.CVC	-OVA	mʊpgæs
m	ʊ	p	s	æ	n	CVC.CVC	+OVA	mʊpsæn
m	ʊ	s	p	æ	ŋ	CVC.CVC	+OVA	mʊspæŋ
m	ʊ	s	g	æ	m	CVC.CVC	-OVA	mʊsgæm
m	ʊ	s	g	æ	n	CVC.CVC	-OVA	mʊsgæn
m	ʊ	s	g	æ	ŋ	CVC.CVC	-OVA	mʊsgæŋ
m	ʊ	s	g	æ	p	CVC.CVC	-OVA	mʊsgæp
m	ʊ	s	g	æ	t	CVC.CVC	-OVA	mʊsgæt
m	ʊ	s	g	æ	k	CVC.CVC	-OVA	mʊsgæk
n	ʊ	m	p	æ	ŋ	CVC.CVC	+NPA	nʊmpæŋ
n	ʊ	m	k	æ	s	CVC.CVC	-NPA	nʊmkæs
n	ʊ	m	g	æ	n	CVC.CVC	-NPA	nʊmgæn
n	ʊ	m	g	æ	ŋ	CVC.CVC	-NPA	nʊmgæŋ
n	ʊ	m	g	æ	p	CVC.CVC	-NPA	nʊmgæp
n	ʊ	m	g	æ	t	CVC.CVC	-NPA	nʊmgæt
n	ʊ	m	g	æ	k	CVC.CVC	-NPA	nʊmgæk
n	ʊ	m	g	æ	s	CVC.CVC	-NPA	nʊmgæs
n	ʊ	m	s	æ	n	CVC.CVC	-NPA	nʊmsæn
n	ʊ	ŋ	k	æ	s	CVC.CVC	+NPA	nʊŋkæs
n	ʊ	ŋ	g	æ	m	CVC.CVC	+NPA	nʊŋgæm
n	ʊ	ŋ	g	æ	n	CVC.CVC	+NPA	nʊŋgæn
n	ʊ	ŋ	g	æ	p	CVC.CVC	+NPA	nʊŋgæp
n	ʊ	ŋ	g	æ	t	CVC.CVC	+NPA	nʊŋgæt
n	ʊ	ŋ	g	æ	k	CVC.CVC	+NPA	nʊŋgæk
n	ʊ	ŋ	g	æ	s	CVC.CVC	+NPA	nʊŋgæs
n	ʊ	ŋ	s	æ	n	CVC.CVC	-NPA	nʊŋsæn
n	ʊ	p	k	æ	s	CVC.CVC	+OVA	nʊpkæs
n	ʊ	p	g	æ	m	CVC.CVC	-OVA	nʊpgæm
n	ʊ	p	g	æ	n	CVC.CVC	-OVA	nʊpgæn
n	ʊ	p	g	æ	ŋ	CVC.CVC	-OVA	nʊpgæŋ
n	ʊ	p	g	æ	t	CVC.CVC	-OVA	nʊpgæt
n	ʊ	p	g	æ	k	CVC.CVC	-OVA	nʊpgæk
n	ʊ	p	g	æ	s	CVC.CVC	-OVA	nʊpgæs
n	ʊ	p	s	æ	n	CVC.CVC	+OVA	nʊpsæn
n	ʊ	t	p	æ	ŋ	CVC.CVC	+OVA	nʊtpæŋ
n	ʊ	t	k	æ	s	CVC.CVC	+OVA	nʊtkæs
n	ʊ	t	g	æ	m	CVC.CVC	-OVA	nʊtgæm
n	ʊ	t	g	æ	n	CVC.CVC	-OVA	nʊtgæn
n	ʊ	t	g	æ	ŋ	CVC.CVC	-OVA	nʊtgæŋ
n	ʊ	t	g	æ	p	CVC.CVC	-OVA	nʊtgæp
n	ʊ	t	g	æ	k	CVC.CVC	-OVA	nʊtgæk
n	ʊ	t	g	æ	s	CVC.CVC	-OVA	nʊtgæs
n	ʊ	t	s	æ	n	CVC.CVC	+OVA	nʊtsæn
n	ʊ	s	p	æ	ŋ	CVC.CVC	+OVA	nʊspæŋ
n	ʊ	s	g	æ	m	CVC.CVC	-OVA	nʊsgæm
n	ʊ	s	g	æ	n	CVC.CVC	-OVA	nʊsgæn
n	ʊ	s	g	æ	ŋ	CVC.CVC	-OVA	nʊsgæŋ
n	ʊ	s	g	æ	p	CVC.CVC	-OVA	nʊsgæp
n	ʊ	s	g	æ	t	CVC.CVC	-OVA	nʊsgæt
n	ʊ	s	g	æ	k	CVC.CVC	-OVA	nʊsgæk
s	ʊ	m	p	æ	ŋ	CVC.CVC	+NPA	sʊmpæŋ
s	ʊ	m	k	æ	s	CVC.CVC	-NPA	sʊmkæs
s	ʊ	m	g	æ	n	CVC.CVC	-NPA	sʊmgæn
s	ʊ	m	g	æ	ŋ	CVC.CVC	-NPA	sʊmgæŋ
s	ʊ	m	g	æ	p	CVC.CVC	-NPA	sʊmgæp
s	ʊ	m	g	æ	t	CVC.CVC	-NPA	sʊmgæt
s	ʊ	m	g	æ	k	CVC.CVC	-NPA	sʊmgæk
s	ʊ	m	g	æ	s	CVC.CVC	-NPA	sʊmgæs
s	ʊ	n	p	æ	ŋ	CVC.CVC	-NPA	sʊnpæŋ
s	ʊ	ŋ	k	æ	s	CVC.CVC	+NPA	sʊŋkæs
s	ʊ	ŋ	g	æ	m	CVC.CVC	+NPA	sʊŋgæm
s	ʊ	ŋ	g	æ	n	CVC.CVC	+NPA	sʊŋgæn
s	ʊ	ŋ	g	æ	p	CVC.CVC	+NPA	sʊŋgæp
s	ʊ	ŋ	g	æ	t	CVC.CVC	+NPA	sʊŋgæt
s	ʊ	ŋ	g	æ	k	CVC.CVC	+NPA	sʊŋgæk
s	ʊ	ŋ	g	æ	s	CVC.CVC	+NPA	sʊŋgæs
s	ʊ	p	k	æ	s	CVC.CVC	+OVA	sʊpkæs
s	ʊ	p	g	æ	m	CVC.CVC	-OVA	sʊpgæm
s	ʊ	p	g	æ	n	CVC.CVC	-OVA	sʊpgæn
s	ʊ	p	g	æ	ŋ	CVC.CVC	-OVA	sʊpgæŋ
s	ʊ	p	g	æ	t	CVC.CVC	-OVA	sʊpgæt
s	ʊ	p	g	æ	k	CVC.CVC	-OVA	sʊpgæk
s	ʊ	p	g	æ	s	CVC.CVC	-OVA	sʊpgæs
tl	ʊ	m	p	æ	ŋ	TlVC.CVC	+NPA	tlʊmpæŋ
tɹ	ʊ	m	p	æ	ŋ	TɹVC.CVC	+NPA	tɹʊmpæŋ
tl	ʊ	m	k	æ	s	TlVC.CVC	-NPA	tlʊmkæs
tɹ	ʊ	m	k	æ	s	TɹVC.CVC	-NPA	tɹʊmkæs
tl	ʊ	m	g	æ	n	TlVC.CVC	-NPA	tlʊmgæn
tɹ	ʊ	m	g	æ	n	TɹVC.CVC	-NPA	tɹʊmgæn
tl	ʊ	m	g	æ	ŋ	TlVC.CVC	-NPA	tlʊmgæŋ
tɹ	ʊ	m	g	æ	ŋ	TɹVC.CVC	-NPA	tɹʊmgæŋ
tl	ʊ	m	g	æ	p	TlVC.CVC	-NPA	tlʊmgæp
tɹ	ʊ	m	g	æ	p	TɹVC.CVC	-NPA	tɹʊmgæp
tl	ʊ	m	g	æ	t	TlVC.CVC	-NPA	tlʊmgæt
tɹ	ʊ	m	g	æ	t	TɹVC.CVC	-NPA	tɹʊmgæt
tɹ	ʊ	m	g	æ	k	TɹVC.CVC	-NPA	tɹʊmgæk
tl	ʊ	m	g	æ	s	TlVC.CVC	-NPA	tlʊmgæs
tɹ	ʊ	m	g	æ	s	TɹVC.CVC	-NPA	tɹʊmgæs
tl	ʊ	m	s	æ	n	TlVC.CVC	-NPA	tlʊmsæn
tɹ	ʊ	m	s	æ	n	TɹVC.CVC	-NPA	tɹʊmsæn
tl	ʊ	n	p	æ	ŋ	TlVC.CVC	-NPA	tlʊnpæŋ
tɹ	ʊ	n	p	æ	ŋ	TɹVC.CVC	-NPA	tɹʊnpæŋ
tl	ʊ	ŋ	k	æ	s	TlVC.CVC	+NPA	tlʊŋkæs
tɹ	ʊ	ŋ	k	æ	s	TɹVC.CVC	+NPA	tɹʊŋkæs
tl	ʊ	ŋ	g	æ	m	TlVC.CVC	+NPA	tlʊŋgæm
tɹ	ʊ	ŋ	g	æ	m	TɹVC.CVC	+NPA	tɹʊŋgæm
tl	ʊ	ŋ	g	æ	n	TlVC.CVC	+NPA	tlʊŋgæn
tɹ	ʊ	ŋ	g	æ	n	TɹVC.CVC	+NPA	tɹʊŋgæn
tl	ʊ	ŋ	g	æ	p	TlVC.CVC	+NPA	tlʊŋgæp
tɹ	ʊ	ŋ	g	æ	p	TɹVC.CVC	+NPA	tɹʊŋgæp
tl	ʊ	ŋ	g	æ	t	TlVC.CVC	+NPA	tlʊŋgæt
tɹ	ʊ	ŋ	g	æ	t	TɹVC.CVC	+NPA	tɹʊŋgæt
tl	ʊ	ŋ	g	æ	k	TlVC.CVC	+NPA	tlʊŋgæk
tɹ	ʊ	ŋ	g	æ	k	TɹVC.CVC	+NPA	tɹʊŋgæk
tl	ʊ	ŋ	g	æ	s	TlVC.CVC	+NPA	tlʊŋgæs
tɹ	ʊ	ŋ	g	æ	s	TɹVC.CVC	+NPA	tɹʊŋgæs
tl	ʊ	ŋ	s	æ	n	TlVC.CVC	-NPA	tlʊŋsæn
tɹ	ʊ	ŋ	s	æ	n	TɹVC.CVC	-NPA	tɹʊŋsæn
tl	ʊ	p	k	æ	s	TlVC.CVC	+OVA	tlʊpkæs
tɹ	ʊ	p	k	æ	s	TɹVC.CVC	+OVA	tɹʊpkæs
tl	ʊ	p	g	æ	m	TlVC.CVC	-OVA	tlʊpgæm
tɹ	ʊ	p	g	æ	m	TɹVC.CVC	-OVA	tɹʊpgæm
tl	ʊ	p	g	æ	n	TlVC.CVC	-OVA	tlʊpgæn
tɹ	ʊ	p	g	æ	n	TɹVC.CVC	-OVA	tɹʊpgæn
tl	ʊ	p	g	æ	ŋ	TlVC.CVC	-OVA	tlʊpgæŋ
tɹ	ʊ	p	g	æ	ŋ	TɹVC.CVC	-OVA	tɹʊpgæŋ
tl	ʊ	p	g	æ	t	TlVC.CVC	-OVA	tlʊpgæt
tɹ	ʊ	p	g	æ	t	TɹVC.CVC	-OVA	tɹʊpgæt
tl	ʊ	p	g	æ	k	TlVC.CVC	-OVA	tlʊpgæk
tɹ	ʊ	p	g	æ	k	TɹVC.CVC	-OVA	tɹʊpgæk
tl	ʊ	p	g	æ	s	TlVC.CVC	-OVA	tlʊpgæs
tɹ	ʊ	p	g	æ	s	TɹVC.CVC	-OVA	tɹʊpgæs
tl	ʊ	p	s	æ	n	TlVC.CVC	+OVA	tlʊpsæn
tɹ	ʊ	p	s	æ	n	TɹVC.CVC	+OVA	tɹʊpsæn
tl	ʊ	k	p	æ	ŋ	TlVC.CVC	+OVA	tlʊkpæŋ
tɹ	ʊ	k	p	æ	ŋ	TɹVC.CVC	+OVA	tɹʊkpæŋ
tl	ʊ	k	g	æ	m	TlVC.CVC	-OVA	tlʊkgæm
tɹ	ʊ	k	g	æ	m	TɹVC.CVC	-OVA	tɹʊkgæm
tl	ʊ	k	g	æ	n	TlVC.CVC	-OVA	tlʊkgæn
tɹ	ʊ	k	g	æ	n	TɹVC.CVC	-OVA	tɹʊkgæn
tl	ʊ	k	g	æ	ŋ	TlVC.CVC	-OVA	tlʊkgæŋ
tɹ	ʊ	k	g	æ	ŋ	TɹVC.CVC	-OVA	tɹʊkgæŋ
tl	ʊ	k	g	æ	p	TlVC.CVC	-OVA	tlʊkgæp
tɹ	ʊ	k	g	æ	p	TɹVC.CVC	-OVA	tɹʊkgæp
tl	ʊ	k	g	æ	t	TlVC.CVC	-OVA	tlʊkgæt
tɹ	ʊ	k	g	æ	t	TɹVC.CVC	-OVA	tɹʊkgæt
tl	ʊ	k	g	æ	s	TlVC.CVC	-OVA	tlʊkgæs
tɹ	ʊ	k	g	æ	s	TɹVC.CVC	-OVA	tɹʊkgæs
tl	ʊ	k	s	æ	n	TlVC.CVC	+OVA	tlʊksæn
tɹ	ʊ	k	s	æ	n	TɹVC.CVC	+OVA	tɹʊksæn
tl	ʊ	s	p	æ	ŋ	TlVC.CVC	+OVA	tlʊspæŋ
tɹ	ʊ	s	p	æ	ŋ	TɹVC.CVC	+OVA	tɹʊspæŋ
tl	ʊ	s	g	æ	m	TlVC.CVC	-OVA	tlʊsgæm
tɹ	ʊ	s	g	æ	m	TɹVC.CVC	-OVA	tɹʊsgæm
tl	ʊ	s	g	æ	n	TlVC.CVC	-OVA	tlʊsgæn
tɹ	ʊ	s	g	æ	n	TɹVC.CVC	-OVA	tɹʊsgæn
tl	ʊ	s	g	æ	ŋ	TlVC.CVC	-OVA	tlʊsgæŋ
tɹ	ʊ	s	g	æ	ŋ	TɹVC.CVC	-OVA	tɹʊsgæŋ
tl	ʊ	s	g	æ	p	TlVC.CVC	-OVA	tlʊsgæp
tɹ	ʊ	s	g	æ	p	TɹVC.CVC	-OVA	tɹʊsgæp
tl	ʊ	s	g	æ	t	TlVC.CVC	-OVA	tlʊsgæt
tɹ	ʊ	s	g	æ	t	TɹVC.CVC	-OVA	tɹʊsgæt
tl	ʊ	s	g	æ	k	TlVC.CVC	-OVA	tlʊsgæk
tɹ	ʊ	s	g	æ	k	TɹVC.CVC	-OVA	tɹʊsgæk
dl	ʊ	m	p	æ	ŋ	TlVC.CVC	+NPA	dlʊmpæŋ
dɹ	ʊ	m	p	æ	ŋ	TɹVC.CVC	+NPA	dɹʊmpæŋ
dl	ʊ	m	k	æ	s	TlVC.CVC	-NPA	dlʊmkæs
dɹ	ʊ	m	k	æ	s	TɹVC.CVC	-NPA	dɹʊmkæs
dl	ʊ	m	g	æ	n	TlVC.CVC	-NPA	dlʊmgæn
dɹ	ʊ	m	g	æ	n	TɹVC.CVC	-NPA	dɹʊmgæn
dl	ʊ	m	g	æ	ŋ	TlVC.CVC	-NPA	dlʊmgæŋ
dɹ	ʊ	m	g	æ	ŋ	TɹVC.CVC	-NPA	dɹʊmgæŋ
dl	ʊ	m	g	æ	p	TlVC.CVC	-NPA	dlʊmgæp
dɹ	ʊ	m	g	æ	p	TɹVC.CVC	-NPA	dɹʊmgæp
dl	ʊ	m	g	æ	t	TlVC.CVC	-NPA	dlʊmgæt
dɹ	ʊ	m	g	æ	t	TɹVC.CVC	-NPA	dɹʊmgæt
dl	ʊ	m	g	æ	k	TlVC.CVC	-NPA	dlʊmgæk
dɹ	ʊ	m	g	æ	k	TɹVC.CVC	-NPA	dɹʊmgæk
dl	ʊ	m	g	æ	s	TlVC.CVC	-NPA	dlʊmgæs
dɹ	ʊ	m	g	æ	s	TɹVC.CVC	-NPA	dɹʊmgæs
dl	ʊ	m	s	æ	n	TlVC.CVC	-NPA	dlʊmsæn
dɹ	ʊ	m	s	æ	n	TɹVC.CVC	-NPA	dɹʊmsæn
dl	ʊ	n	p	æ	ŋ	TlVC.CVC	-NPA	dlʊnpæŋ
dɹ	ʊ	n	p	æ	ŋ	TɹVC.CVC	-NPA	dɹʊnpæŋ
dl	ʊ	ŋ	k	æ	s	TlVC.CVC	+NPA	dlʊŋkæs
dɹ	ʊ	ŋ	k	æ	s	TɹVC.CVC	+NPA	dɹʊŋkæs
dl	ʊ	ŋ	g	æ	m	TlVC.CVC	+NPA	dlʊŋgæm
dɹ	ʊ	ŋ	g	æ	m	TɹVC.CVC	+NPA	dɹʊŋgæm
dl	ʊ	ŋ	g	æ	n	TlVC.CVC	+NPA	dlʊŋgæn
dɹ	ʊ	ŋ	g	æ	n	TɹVC.CVC	+NPA	dɹʊŋgæn
dl	ʊ	ŋ	g	æ	p	TlVC.CVC	+NPA	dlʊŋgæp
dɹ	ʊ	ŋ	g	æ	p	TɹVC.CVC	+NPA	dɹʊŋgæp
dl	ʊ	ŋ	g	æ	t	TlVC.CVC	+NPA	dlʊŋgæt
dɹ	ʊ	ŋ	g	æ	t	TɹVC.CVC	+NPA	dɹʊŋgæt
dl	ʊ	ŋ	g	æ	k	TlVC.CVC	+NPA	dlʊŋgæk
dɹ	ʊ	ŋ	g	æ	k	TɹVC.CVC	+NPA	dɹʊŋgæk
dl	ʊ	ŋ	g	æ	s	TlVC.CVC	+NPA	dlʊŋgæs
dɹ	ʊ	ŋ	g	æ	s	TɹVC.CVC	+NPA	dɹʊŋgæs
dl	ʊ	ŋ	s	æ	n	TlVC.CVC	-NPA	dlʊŋsæn
dɹ	ʊ	ŋ	s	æ	n	TɹVC.CVC	-NPA	dɹʊŋsæn
dl	ʊ	p	k	æ	s	TlVC.CVC	+OVA	dlʊpkæs
dɹ	ʊ	p	k	æ	s	TɹVC.CVC	+OVA	dɹʊpkæs
dl	ʊ	p	g	æ	m	TlVC.CVC	-OVA	dlʊpgæm
dɹ	ʊ	p	g	æ	m	TɹVC.CVC	-OVA	dɹʊpgæm
dl	ʊ	p	g	æ	n	TlVC.CVC	-OVA	dlʊpgæn
dɹ	ʊ	p	g	æ	n	TɹVC.CVC	-OVA	dɹʊpgæn
dl	ʊ	p	g	æ	ŋ	TlVC.CVC	-OVA	dlʊpgæŋ
dɹ	ʊ	p	g	æ	ŋ	TɹVC.CVC	-OVA	dɹʊpgæŋ
dl	ʊ	p	g	æ	t	TlVC.CVC	-OVA	dlʊpgæt
dɹ	ʊ	p	g	æ	t	TɹVC.CVC	-OVA	dɹʊpgæt
dl	ʊ	p	g	æ	k	TlVC.CVC	-OVA	dlʊpgæk
dɹ	ʊ	p	g	æ	k	TɹVC.CVC	-OVA	dɹʊpgæk
dl	ʊ	p	g	æ	s	TlVC.CVC	-OVA	dlʊpgæs
dɹ	ʊ	p	g	æ	s	TɹVC.CVC	-OVA	dɹʊpgæs
dl	ʊ	p	s	æ	n	TlVC.CVC	+OVA	dlʊpsæn
dɹ	ʊ	p	s	æ	n	TɹVC.CVC	+OVA	dɹʊpsæn
dl	ʊ	t	p	æ	ŋ	TlVC.CVC	+OVA	dlʊtpæŋ
dɹ	ʊ	t	p	æ	ŋ	TɹVC.CVC	+OVA	dɹʊtpæŋ
dl	ʊ	t	k	æ	s	TlVC.CVC	+OVA	dlʊtkæs
dɹ	ʊ	t	k	æ	s	TɹVC.CVC	+OVA	dɹʊtkæs
dl	ʊ	t	g	æ	m	TlVC.CVC	-OVA	dlʊtgæm
dɹ	ʊ	t	g	æ	m	TɹVC.CVC	-OVA	dɹʊtgæm
dl	ʊ	t	g	æ	n	TlVC.CVC	-OVA	dlʊtgæn
dɹ	ʊ	t	g	æ	n	TɹVC.CVC	-OVA	dɹʊtgæn
dl	ʊ	t	g	æ	ŋ	TlVC.CVC	-OVA	dlʊtgæŋ
dɹ	ʊ	t	g	æ	ŋ	TɹVC.CVC	-OVA	dɹʊtgæŋ
dl	ʊ	t	g	æ	p	TlVC.CVC	-OVA	dlʊtgæp
dɹ	ʊ	t	g	æ	p	TɹVC.CVC	-OVA	dɹʊtgæp
dl	ʊ	t	g	æ	k	TlVC.CVC	-OVA	dlʊtgæk
dɹ	ʊ	t	g	æ	k	TɹVC.CVC	-OVA	dɹʊtgæk
dl	ʊ	t	g	æ	s	TlVC.CVC	-OVA	dlʊtgæs
dɹ	ʊ	t	g	æ	s	TɹVC.CVC	-OVA	dɹʊtgæs
dl	ʊ	t	s	æ	n	TlVC.CVC	+OVA	dlʊtsæn
dɹ	ʊ	t	s	æ	n	TɹVC.CVC	+OVA	dɹʊtsæn
dl	ʊ	k	p	æ	ŋ	TlVC.CVC	+OVA	dlʊkpæŋ
dɹ	ʊ	k	p	æ	ŋ	TɹVC.CVC	+OVA	dɹʊkpæŋ
dl	ʊ	k	g	æ	m	TlVC.CVC	-OVA	dlʊkgæm
dɹ	ʊ	k	g	æ	m	TɹVC.CVC	-OVA	dɹʊkgæm
dl	ʊ	k	g	æ	n	TlVC.CVC	-OVA	dlʊkgæn
dɹ	ʊ	k	g	æ	n	TɹVC.CVC	-OVA	dɹʊkgæn
dl	ʊ	k	g	æ	ŋ	TlVC.CVC	-OVA	dlʊkgæŋ
dɹ	ʊ	k	g	æ	ŋ	TɹVC.CVC	-OVA	dɹʊkgæŋ
dl	ʊ	k	g	æ	p	TlVC.CVC	-OVA	dlʊkgæp
dɹ	ʊ	k	g	æ	p	TɹVC.CVC	-OVA	dɹʊkgæp
dl	ʊ	k	g	æ	t	TlVC.CVC	-OVA	dlʊkgæt
dɹ	ʊ	k	g	æ	t	TɹVC.CVC	-OVA	dɹʊkgæt
dl	ʊ	k	g	æ	s	TlVC.CVC	-OVA	dlʊkgæs
dɹ	ʊ	k	g	æ	s	TɹVC.CVC	-OVA	dɹʊkgæs
dl	ʊ	k	s	æ	n	TlVC.CVC	+OVA	dlʊksæn
dl	ʊ	s	p	æ	ŋ	TlVC.CVC	+OVA	dlʊspæŋ
dɹ	ʊ	s	p	æ	ŋ	TɹVC.CVC	+OVA	dɹʊspæŋ
dl	ʊ	s	g	æ	m	TlVC.CVC	-OVA	dlʊsgæm
dɹ	ʊ	s	g	æ	m	TɹVC.CVC	-OVA	dɹʊsgæm
dl	ʊ	s	g	æ	n	TlVC.CVC	-OVA	dlʊsgæn
dɹ	ʊ	s	g	æ	n	TɹVC.CVC	-OVA	dɹʊsgæn
dl	ʊ	s	g	æ	ŋ	TlVC.CVC	-OVA	dlʊsgæŋ
dɹ	ʊ	s	g	æ	ŋ	TɹVC.CVC	-OVA	dɹʊsgæŋ
dl	ʊ	s	g	æ	p	TlVC.CVC	-OVA	dlʊsgæp
dɹ	ʊ	s	g	æ	p	TɹVC.CVC	-OVA	dɹʊsgæp
dl	ʊ	s	g	æ	t	TlVC.CVC	-OVA	dlʊsgæt
dɹ	ʊ	s	g	æ	t	TɹVC.CVC	-OVA	dɹʊsgæt
dl	ʊ	s	g	æ	k	TlVC.CVC	-OVA	dlʊsgæk
dɹ	ʊ	s	g	æ	k	TɹVC.CVC	-OVA	dɹʊsgæk
p	ɛ	m	t	ɪ	s	CVC.CVC	-NPA	pɛmtɪs
p	ɛ	m	b	ɪ	p	CVC.CVC	+NPA	pɛmbɪp
p	ɛ	m	d	ɪ	ŋ	CVC.CVC	-NPA	pɛmdɪŋ
p	ɛ	m	g	ɪ	n	CVC.CVC	-NPA	pɛmgɪn
p	ɛ	m	g	ɪ	ŋ	CVC.CVC	-NPA	pɛmgɪŋ
p	ɛ	m	g	ɪ	p	CVC.CVC	-NPA	pɛmgɪp
p	ɛ	m	g	ɪ	t	CVC.CVC	-NPA	pɛmgɪt
p	ɛ	m	g	ɪ	k	CVC.CVC	-NPA	pɛmgɪk
p	ɛ	m	g	ɪ	s	CVC.CVC	-NPA	pɛmgɪs
p	ɛ	s	b	ɪ	p	CVC.CVC	-OVA	pɛsbɪp
p	ɛ	s	d	ɪ	ŋ	CVC.CVC	-OVA	pɛsdɪŋ
p	ɛ	s	g	ɪ	m	CVC.CVC	-OVA	pɛsgɪm
p	ɛ	s	g	ɪ	n	CVC.CVC	-OVA	pɛsgɪn
p	ɛ	s	g	ɪ	ŋ	CVC.CVC	-OVA	pɛsgɪŋ
p	ɛ	s	g	ɪ	p	CVC.CVC	-OVA	pɛsgɪp
p	ɛ	s	g	ɪ	t	CVC.CVC	-OVA	pɛsgɪt
p	ɛ	s	g	ɪ	k	CVC.CVC	-OVA	pɛsgɪk
t	ɛ	m	d	ɪ	ŋ	CVC.CVC	-NPA	tɛmdɪŋ
t	ɛ	m	g	ɪ	n	CVC.CVC	-NPA	tɛmgɪn
t	ɛ	m	g	ɪ	ŋ	CVC.CVC	-NPA	tɛmgɪŋ
t	ɛ	m	g	ɪ	p	CVC.CVC	-NPA	tɛmgɪp
t	ɛ	m	g	ɪ	t	CVC.CVC	-NPA	tɛmgɪt
t	ɛ	m	g	ɪ	k	CVC.CVC	-NPA	tɛmgɪk
t	ɛ	m	g	ɪ	s	CVC.CVC	-NPA	tɛmgɪs
t	ɛ	ŋ	p	ɪ	m	CVC.CVC	-NPA	tɛŋpɪm
t	ɛ	ŋ	b	ɪ	p	CVC.CVC	-NPA	tɛŋbɪp
t	ɛ	ŋ	g	ɪ	m	CVC.CVC	+NPA	tɛŋgɪm
t	ɛ	ŋ	g	ɪ	n	CVC.CVC	+NPA	tɛŋgɪn
t	ɛ	ŋ	g	ɪ	p	CVC.CVC	+NPA	tɛŋgɪp
t	ɛ	ŋ	g	ɪ	t	CVC.CVC	+NPA	tɛŋgɪt
t	ɛ	ŋ	g	ɪ	k	CVC.CVC	+NPA	tɛŋgɪk
t	ɛ	ŋ	g	ɪ	s	CVC.CVC	+NPA	tɛŋgɪs
k	ɛ	ŋ	p	ɪ	m	CVC.CVC	-NPA	kɛŋpɪm
k	ɛ	ŋ	t	ɪ	s	CVC.CVC	-NPA	kɛŋtɪs
k	ɛ	ŋ	b	ɪ	p	CVC.CVC	-NPA	kɛŋbɪp
k	ɛ	ŋ	g	ɪ	m	CVC.CVC	+NPA	kɛŋgɪm
k	ɛ	ŋ	g	ɪ	n	CVC.CVC	+NPA	kɛŋgɪn
k	ɛ	ŋ	g	ɪ	p	CVC.CVC	+NPA	kɛŋgɪp
k	ɛ	ŋ	g	ɪ	t	CVC.CVC	+NPA	kɛŋgɪt
k	ɛ	ŋ	g	ɪ	k	CVC.CVC	+NPA	kɛŋgɪk
k	ɛ	ŋ	g	ɪ	s	CVC.CVC	+NPA	kɛŋgɪs
k	ɛ	p	t	ɪ	s	CVC.CVC	+OVA	kɛptɪs
k	ɛ	p	d	ɪ	ŋ	CVC.CVC	-OVA	kɛpdɪŋ
k	ɛ	p	g	ɪ	m	CVC.CVC	-OVA	kɛpgɪm
k	ɛ	p	g	ɪ	n	CVC.CVC	-OVA	kɛpgɪn
k	ɛ	p	g	ɪ	ŋ	CVC.CVC	-OVA	kɛpgɪŋ
k	ɛ	p	g	ɪ	t	CVC.CVC	-OVA	kɛpgɪt
k	ɛ	p	g	ɪ	k	CVC.CVC	-OVA	kɛpgɪk
k	ɛ	p	g	ɪ	s	CVC.CVC	-OVA	kɛpgɪs
k	ɛ	s	p	ɪ	m	CVC.CVC	+OVA	kɛspɪm
k	ɛ	s	b	ɪ	p	CVC.CVC	-OVA	kɛsbɪp
k	ɛ	s	d	ɪ	ŋ	CVC.CVC	-OVA	kɛsdɪŋ
k	ɛ	s	g	ɪ	m	CVC.CVC	-OVA	kɛsgɪm
k	ɛ	s	g	ɪ	n	CVC.CVC	-OVA	kɛsgɪn
k	ɛ	s	g	ɪ	ŋ	CVC.CVC	-OVA	kɛsgɪŋ
k	ɛ	s	g	ɪ	p	CVC.CVC	-OVA	kɛsgɪp
k	ɛ	s	g	ɪ	t	CVC.CVC	-OVA	kɛsgɪt
k	ɛ	s	g	ɪ	k	CVC.CVC	-OVA	kɛsgɪk
b	ɛ	ŋ	p	ɪ	m	CVC.CVC	-NPA	bɛŋpɪm
b	ɛ	ŋ	t	ɪ	s	CVC.CVC	-NPA	bɛŋtɪs
b	ɛ	ŋ	g	ɪ	m	CVC.CVC	+NPA	bɛŋgɪm
b	ɛ	ŋ	g	ɪ	n	CVC.CVC	+NPA	bɛŋgɪn
b	ɛ	ŋ	g	ɪ	p	CVC.CVC	+NPA	bɛŋgɪp
b	ɛ	ŋ	g	ɪ	t	CVC.CVC	+NPA	bɛŋgɪt
